drugbank_id,mesh_id,relation,trial_phase,approval_status
DB11132,D006356,treats,,Approved
DB11132,D004415,treats,,Approved
DB11132,D010437,treats,,Approved
DB11132,D005414,treats,,Approved
DB00258,D006996,treats,,Approved
DB00258,D058687,treats,,Approved
DB00258,D006947,treats,,Approved
DB09481,D006356,treats,,Approved
DB09481,D010437,treats,,Approved
DB09481,D004415,treats,,Approved
DB09481,D003248,treats,,Approved
DB00653,D003248,treats,,Approved
DB01377,D006996,treats,,Approved
DB01377,D015663,treats,,Approved
DB01377,D003248,treats,,Approved
DB01377,D010024,treats,,Approved
DB01377,D004415,treats,,Approved
DB06715,D003139,treats,,Approved
DB09065,D015658,treats,,Approved
DB06736,D001416,treats,,Approved
DB09101,D015658,treats,,Approved
DB00986,D010437,treats,,Approved
DB00986,D012798,treats,,Approved
DB06237,D007172,treats,,Approved
DB11365,D003248,treats,,Approved
DB06202,D015663,treats,,Approved
DB00200,D014806,treats,,Approved
DB00200,D000752,treats,,Approved
DB01210,D009798,treats,,Approved
DB01210,D005902,treats,,Approved
DB13262,D005902,treats,,Approved
DB00297,D011537,treats,,Approved
DB09087,D006356,treats,,Approved
DB09087,D004415,treats,,Approved
DB09087,D010437,treats,,Approved
DB11629,D050171,treats,,Approved
DB08808,D005901,treats,,Approved
DB06401,D015663,treats,,Approved
DB11640,D015624,treats,,Approved
DB13517,D007022,treats,,Approved
DB12975,D016778,treats,,Approved
DB12975,D016780,treats,,Approved
DB00921,D059350,treats,,Approved
DB13595,D010437,treats,,Approved
DB13595,D004415,treats,,Approved
DB13595,D006356,treats,,Approved
DB11248,D001206,treats,,Approved
DB11126,D006996,treats,,Approved
DB11126,D010024,treats,,Approved
DB01156,D003866,treats,,Approved
DB01156,D003865,treats,,Approved
DB01156,D016574,treats,,Approved
DB01156,D009765,treats,,Approved
DB06767,D003139,treats,,Approved
DB11591,D014581,treats,,Approved
DB00362,D058387,treats,,Approved
DB06777,D002769,treats,,Approved
DB06217,D001281,treats,,Approved
DB11693,D008181,treats,,Approved
DB04871,D009765,treats,,Approved
DB01008,D008223,treats,,Approved
DB01008,D009447,treats,,Approved
DB06700,D003865,treats,,Approved
DB04884,D061686,treats,,Approved
DB13231,D058687,treats,,Approved
DB13231,D006996,treats,,Approved
DB13231,D015663,treats,,Approved
DB13231,D006947,treats,,Approved
DB13231,D010024,treats,,Approved
DB11596,D000749,treats,,Approved
DB11596,D005494,treats,,Approved
DB00237,D053159,treats,,Approved
DB06683,D019694,treats,,Approved
DB13841,D011618,treats,,Approved
DB00930,D006937,treats,,Approved
DB06809,D009101,treats,,Approved
DB13679,D014581,treats,,Approved
DB13679,D011537,treats,,Approved
DB13679,D012223,treats,,Approved
DB09555,D014581,treats,,Approved
DB09555,D011537,treats,,Approved
DB09555,D012223,treats,,Approved
DB07637,D006980,treats,,Approved
DB00803,D004927,treats,,Approved
DB00803,D010032,treats,,Approved
DB00326,D006947,treats,,Approved
DB00326,D006996,treats,,Approved
DB00326,D058687,treats,,Approved
DB11264,D006996,treats,,Approved
DB11264,D058687,treats,,Approved
DB11264,D006947,treats,,Approved
DB01091,D014010,treats,,Approved
DB01091,D014008,treats,,Approved
DB11348,D006996,treats,,Approved
DB11348,D010024,treats,,Approved
DB11348,D015663,treats,,Approved
DB11576,D005076,treats,,Approved
DB11576,D011537,treats,,Approved
DB11576,D011349,treats,,Approved
DB11576,D006484,treats,,Approved
DB14631,D014605,treats,,Approved
DB14631,D015863,treats,,Approved
DB01013,D012536,treats,,Approved
DB01013,D003876,treats,,Approved
DB11750,D012536,treats,,Approved
DB11750,D003876,treats,,Approved
DB13943,D007713,treats,,Approved
DB13943,D003456,treats,,Approved
DB14545,D015535,treats,,Approved
DB14545,D013585,treats,,Approved
DB14545,D011565,treats,,Approved
DB14545,D005076,treats,,Approved
DB14545,D013966,treats,,Approved
DB14545,D015210,treats,,Approved
DB14545,D003874,treats,,Approved
DB14545,D012713,treats,,Approved
DB14545,D001327,treats,,Approved
DB14545,D000799,treats,,Approved
DB14545,D009182,treats,,Approved
DB14545,D000224,treats,,Approved
DB14545,D001249,treats,,Approved
DB14545,D009404,treats,,Approved
DB14545,D015212,treats,,Approved
DB14545,D007819,treats,,Approved
DB14545,D001607,treats,,Approved
DB14545,D008180,treats,,Approved
DB14545,D009140,treats,,Approved
DB14545,D029503,treats,,Approved
DB14545,D006689,treats,,Approved
DB14545,D013717,treats,,Approved
DB14545,D004892,treats,,Approved
DB14545,D012214,treats,,Approved
DB14545,D012507,treats,,Approved
DB14545,D003876,treats,,Approved
DB14545,D014235,treats,,Approved
DB14545,D009103,treats,,Approved
DB14545,D002062,treats,,Approved
DB14545,D003424,treats,,Approved
DB14545,D010392,treats,,Approved
DB09320,D010612,treats,,Approved
DB09320,D004165,treats,,Approved
DB09320,D013290,treats,,Approved
DB09320,D013592,treats,,Approved
DB09320,D012541,treats,,Approved
DB09320,D009494,treats,,Approved
DB09320,D011906,treats,,Approved
DB09320,D013590,treats,,Approved
DB09320,D010874,treats,,Approved
DB09320,D004886,treats,,Approved
DB09320,D015001,treats,,Approved
DB09320,D013587,treats,,Approved
DB11823,D003866,treats,,Approved
DB06768,D005076,treats,,Approved
DB06768,D011538,treats,,Approved
DB06768,D011537,treats,,Approved
DB06768,D003876,treats,,Approved
DB06768,D016460,treats,,Approved
DB09154,D003139,treats,,Approved
DB09154,D010437,treats,,Approved
DB09154,D004415,treats,,Approved
DB09154,D012220,treats,,Approved
DB09154,D006356,treats,,Approved
DB11093,D006996,treats,,Approved
DB11093,D010024,treats,,Approved
DB11093,D015663,treats,,Approved
DB08889,D009101,treats,,Approved
DB00223,D011538,treats,,Approved
DB00223,D016460,treats,,Approved
DB00223,D005076,treats,,Approved
DB00223,D016410,treats,,Approved
DB00223,D003876,treats,,Approved
DB01956,D017241,treats,,Approved
DB01344,D006947,treats,,Approved
DB00240,D005076,treats,,Approved
DB00240,D016410,treats,,Approved
DB00240,D011538,treats,,Approved
DB00240,D003876,treats,,Approved
DB00240,D016460,treats,,Approved
DB13952,D059268,treats,,Approved
DB00639,D002181,treats,,Approved
DB06413,D009290,treats,,Approved
DB13873,D015228,treats,,Approved
DB13873,D006950,treats,,Approved
DB13873,D006950,treats,,Approved
DB13873,D006937,treats,,Approved
DB13873,D052456,treats,,Approved
DB06786,D016410,treats,,Approved
DB06786,D005076,treats,,Approved
DB06786,D011538,treats,,Approved
DB06786,D003876,treats,,Approved
DB06786,D016460,treats,,Approved
DB01397,D001416,treats,,Approved
DB01397,D005334,treats,,Approved
DB01397,D010146,treats,,Approved
DB01397,D004412,treats,,Approved
DB01397,D013585,treats,,Approved
DB01397,D018771,treats,,Approved
DB01397,D002062,treats,,Approved
DB01397,D020773,treats,,Approved
DB14507,D001714,treats,,Approved
DB13249,D004415,treats,,Approved
DB13249,D010437,treats,,Approved
DB13249,D006356,treats,,Approved
DB09281,D004415,treats,,Approved
DB09281,D010437,treats,,Approved
DB09281,D006356,treats,,Approved
DB06285,D015663,treats,,Approved
DB13749,D004415,treats,,Approved
DB13749,D003248,treats,,Approved
DB13359,D007008,treats,,Approved
DB13359,D003248,treats,,Approved
DB13359,D004415,treats,,Approved
DB09125,D007008,treats,,Approved
DB11098,D010437,treats,,Approved
DB11098,D007008,treats,,Approved
DB11098,D006356,treats,,Approved
DB11098,D004415,treats,,Approved
DB15825,D010437,treats,,Approved
DB15825,D004415,treats,,Approved
DB15825,D006356,treats,,Approved
DB00468,D016778,treats,,Approved
DB13620,D007008,treats,,Approved
DB00611,D010146,treats,,Approved
DB00611,D048949,treats,,Approved
DB00663,D005076,treats,,Approved
DB00663,D016410,treats,,Approved
DB00663,D016460,treats,,Approved
DB00663,D011538,treats,,Approved
DB00663,D003876,treats,,Approved
DB09016,D003866,treats,,Approved
DB08906,D001249,treats,,Approved
DB08906,D011656,treats,,Approved
DB08906,D029481,treats,,Approved
DB13867,D001249,treats,,Approved
DB13867,D029481,treats,,Approved
DB15968,D005756,treats,,Approved
DB12184,D003865,treats,,Approved
DB09072,D009290,treats,,Approved
DB01440,D009290,treats,,Approved
DB14515,D004415,treats,,Approved
DB14515,D003248,treats,,Approved
DB00248,D006966,treats,,Approved
DB14098,D014806,treats,,Approved
DB14098,D000752,treats,,Approved
DB09552,D010032,treats,,Approved
DB00838,D011538,treats,,Approved
DB00838,D003876,treats,,Approved
DB00838,D016410,treats,,Approved
DB00838,D005076,treats,,Approved
DB00838,D016460,treats,,Approved
DB13944,D007713,treats,,Approved
DB13944,D003456,treats,,Approved
DB11256,D000152,treats,,Approved
DB11256,D065446,treats,,Approved
DB08890,D043183,treats,,Approved
DB11118,D000152,treats,,Approved
DB11118,D011565,treats,,Approved
DB00201,D020773,treats,,Approved
DB00201,D010146,treats,,Approved
DB00201,D014653,treats,,Approved
DB00201,D001416,treats,,Approved
DB00201,D003027,treats,,Approved
DB00201,D018771,treats,,Approved
DB00201,D003139,treats,,Approved
DB00201,D009128,treats,,Approved
DB00201,D004412,treats,,Approved
DB00201,D008881,treats,,Approved
DB05109,D008080,treats,,Approved
DB05109,D007890,treats,,Approved
DB08880,D009103,treats,,Approved
DB08880,D020529,treats,,Approved
DB00146,D006996,treats,,Approved
DB00146,D012279,treats,,Approved
DB00146,D017674,treats,,Approved
DB07565,D012480,treats,,Approved
DB07565,D014435,treats,,Approved
DB00446,D012480,treats,,Approved
DB00446,D014435,treats,,Approved
DB08896,D046152,treats,,Approved
DB00136,D006996,treats,,Approved
DB00136,D017674,treats,,Approved
DB00136,D007011,treats,,Approved
DB01401,D005334,treats,,Approved
DB01401,D010146,treats,,Approved
DB00122,D005334,treats,,Approved
DB00122,D010146,treats,,Approved
DB14020,D003218,treats,,Approved
DB03793,D003882,treats,,Approved
DB03793,D045743,treats,,Approved
DB03793,D010392,treats,,Approved
DB13750,D062025,treats,,Approved
DB04911,D017192,treats,,Approved
DB04911,D013207,treats,,Approved
DB06603,D009101,treats,,Approved
DB06603,D016410,treats,,Approved
DB13388,D011538,treats,,Approved
DB13388,D011349,treats,,Approved
DB13388,D006484,treats,,Approved
DB01744,D001416,treats,,Approved
DB11288,D001416,treats,,Approved
DB14156,D001416,treats,,Approved
DB13236,D012552,treats,,Approved
DB09267,D015663,treats,,Approved
DB08900,D012778,treats,,Approved
DB11582,D009128,treats,,Approved
DB06439,D012127,treats,,Approved
DB08903,D014397,treats,,Approved
DB00290,D006689,treats,,Approved
DB00290,D008224,treats,,Approved
DB08909,D056806,treats,,Approved
DB08910,D009101,treats,,Approved
DB13713,D012912,treats,,Approved
DB04938,D004414,treats,,Approved
DB09494,D012127,treats,,Approved
DB06759,D017726,treats,,Approved
DB09351,D005902,treats,,Approved
DB09351,D009798,treats,,Approved
DB09221,D010437,treats,,Approved
DB08908,D020529,treats,,Approved
DB13302,D002177,treats,,Approved
DB13302,D014245,treats,,Approved
DB01266,D003218,treats,,Approved
DB09082,D001249,treats,,Approved
DB09082,D029481,treats,,Approved
DB09082,D011656,treats,,Approved
DB01418,D020246,treats,,Approved
DB08930,D015658,treats,,Approved
DB09068,D003865,treats,,Approved
DB09053,D008258,treats,,Approved
DB08934,D019698,treats,,Approved
DB06290,D019698,treats,,Approved
DB08933,D014008,treats,,Approved
DB09076,D001249,treats,,Approved
DB09076,D011656,treats,,Approved
DB09076,D029481,treats,,Approved
DB11888,D006193,treats,,Approved
DB12791,D006193,treats,,Approved
DB06614,D006193,treats,,Approved
DB06685,D020529,treats,,Approved
DB05676,D015535,treats,,Approved
DB09014,D001008,treats,,Approved
DB09039,D005776,treats,,Approved
DB06692,D006470,treats,,Approved
DB09258,D056824,treats,,Approved
DB06822,D056824,treats,,Approved
DB13365,D006996,treats,,Approved
DB13800,D006996,treats,,Approved
DB05311,D054179,treats,,Approved
DB00052,D011218,treats,,Approved
DB00052,D014424,treats,,Approved
DB00052,D005317,treats,,Approved
DB11634,D006950,treats,,Approved
DB00286,D004414,treats,,Approved
DB14026,D012213,treats,,Approved
DB04574,D059268,treats,,Approved
DB00655,D059268,treats,,Approved
DB13522,D001007,treats,,Approved
DB08918,D003865,treats,,Approved
DB09248,D003866,treats,,Approved
DB13762,D015043,treats,,Approved
DB13762,D004381,treats,,Approved
DB13762,D010437,treats,,Approved
DB13609,D006193,treats,,Approved
DB13475,D014552,treats,,Approved
DB05016,D020388,treats,,Approved
DB09042,D013207,treats,,Approved
DB09042,D017192,treats,,Approved
DB14569,D013207,treats,,Approved
DB14569,D017192,treats,,Approved
DB09040,D014009,treats,,Approved
DB09102,D019698,treats,,Approved
DB09041,D014009,treats,,Approved
DB09054,D008224,treats,,Approved
DB01225,D056824,treats,,Approved
DB00411,D005902,treats,,Approved
DB11757,D010300,treats,,Approved
DB06415,D012127,treats,,Approved
DB06586,D009765,treats,,Approved
DB12466,D006193,treats,,Approved
DB01685,D006073,treats,,Approved
DB01685,D033461,treats,,Approved
DB11586,D019698,treats,,Approved
DB00564,D004827,treats,,Approved
DB00564,D065768,treats,,Approved
DB00564,D004828,treats,,Approved
DB00564,D014277,treats,,Approved
DB09027,D019698,treats,,Approved
DB13573,D001249,treats,,Approved
DB13573,D001991,treats,,Approved
DB13573,D002318,treats,,Approved
DB15919,D015352,treats,,Approved
DB09079,D054990,treats,,Approved
DB09079,D017563,treats,,Approved
DB00051,D017497,treats,,Approved
DB00051,D015535,treats,,Approved
DB00051,D003424,treats,,Approved
DB00051,D001528,treats,,Approved
DB00051,D017511,treats,,Approved
DB00087,D020529,treats,,Approved
DB09296,D019698,treats,,Approved
DB09297,D019698,treats,,Approved
DB09183,D019698,treats,,Approved
DB08885,D015355,treats,,Approved
DB01271,D016532,treats,,Approved
DB00578,D011472,treats,,Approved
DB00578,D014552,treats,,Approved
DB06654,D010300,treats,,Approved
DB09050,D014552,treats,,Approved
DB09050,D018784,treats,,Approved
DB09050,D002764,treats,,Approved
DB09050,D008100,treats,,Approved
DB09037,D064726,treats,,Approved
DB02329,D010437,treats,,Approved
DB01285,D013262,treats,,Approved
DB00053,D005776,treats,,Approved
DB06273,D013700,treats,,Approved
DB06273,D000796,treats,,Approved
DB00110,D018357,treats,,Approved
DB05829,D007011,treats,,Approved
DB13165,D005901,treats,,Approved
DB13165,D009798,treats,,Approved
DB11929,D019698,treats,,Approved
DB11186,D012223,treats,,Approved
DB11186,D012220,treats,,Approved
DB11186,D003139,treats,,Approved
DB01274,D029481,treats,,Approved
DB01274,D011656,treats,,Approved
DB09299,D015658,treats,,Approved
DB09060,D011704,treats,,Approved
DB06636,D009091,treats,,Approved
DB06636,D001228,treats,,Approved
DB11633,D009091,treats,,Approved
DB11633,D001228,treats,,Approved
DB09077,D009447,treats,,Approved
DB08879,D008180,treats,,Approved
DB01282,D011218,treats,,Approved
DB01282,D014593,treats,,Approved
DB06168,D056587,treats,,Approved
DB06168,D015210,treats,,Approved
DB06168,D010505,treats,,Approved
DB00111,D020529,treats,,Approved
DB00190,D010300,treats,,Approved
DB00190,D020734,treats,,Approved
DB00190,D010301,treats,,Approved
DB09564,D003920,treats,,Approved
DB00030,D003920,treats,,Approved
DB08870,D006689,treats,,Approved
DB06643,D015663,treats,,Approved
DB06643,D010024,treats,,Approved
DB05679,D011565,treats,,Approved
DB05679,D015535,treats,,Approved
DB05679,D003424,treats,,Approved
DB06674,D015535,treats,,Approved
DB08904,D003424,treats,,Approved
DB08904,D015535,treats,,Approved
DB01257,D009471,treats,,Approved
DB00389,D006980,treats,,Approved
DB00389,D006111,treats,,Approved
DB00108,D009103,treats,,Approved
DB00108,D003424,treats,,Approved
DB01270,D003930,treats,,Approved
DB01270,D012178,treats,,Approved
DB00043,D001249,treats,,Approved
DB00065,D003424,treats,,Approved
DB00065,D015535,treats,,Approved
DB00065,D001528,treats,,Approved
DB00073,D014890,treats,,Approved
DB00073,D011697,treats,,Approved
DB00073,D045743,treats,,Approved
DB00073,D009471,treats,,Approved
DB09036,D000796,treats,,Approved
DB00005,D015535,treats,,Approved
DB01306,D003920,treats,,Approved
DB09033,D003424,treats,,Approved
DB00078,D008224,treats,,Approved
DB01307,D003920,treats,,Approved
DB00748,D011537,treats,,Approved
DB00748,D014581,treats,,Approved
DB00748,D012223,treats,,Approved
DB00748,D003139,treats,,Approved
DB11739,D004381,treats,,Approved
DB00049,D033461,treats,,Approved
DB00090,D008059,treats,,Approved
DB09303,D006937,treats,,Approved
DB11792,D007172,treats,,Approved
DB09143,D002280,treats,,Approved
DB01277,D046150,treats,,Approved
DB09128,D012559,treats,,Approved
DB09128,D003865,treats,,Approved
DB00082,D000172,treats,,Approved
DB09302,D006937,treats,,Approved
DB09302,D050197,treats,,Approved
DB00026,D056587,treats,,Approved
DB00103,D000795,treats,,Approved
DB09109,D006467,treats,,Approved
DB00429,D006473,treats,,Approved
DB15874,D000795,treats,,Approved
DB11639,D055959,treats,,Approved
DB11639,D013978,treats,,Approved
DB00038,D013921,treats,,Approved
DB11563,D015223,treats,,Approved
DB12498,D009182,treats,,Approved
DB12498,D016410,treats,,Approved
DB09332,D041781,treats,,Approved
DB09332,D006470,treats,,Approved
DB14740,D009101,treats,,Approved
DB06205,D009101,treats,,Approved
DB01049,D003704,treats,,Approved
DB09370,D011087,treats,,Approved
DB06016,D012559,treats,,Approved
DB09098,D005317,treats,,Approved
DB11642,D009290,treats,,Approved
DB09105,D007014,treats,,Approved
DB05768,D007014,treats,,Approved
DB14185,D012559,treats,,Approved
DB13396,D004827,treats,,Approved
DB09263,D006947,treats,,Approved
DB01309,D003920,treats,,Approved
DB12924,D013207,treats,,Approved
DB12924,D000152,treats,,Approved
DB13125,D013921,treats,,Approved
DB06612,D001249,treats,,Approved
DB09331,D009101,treats,,Approved
DB09570,D009101,treats,,Approved
DB06317,D009101,treats,,Approved
DB11560,D033461,treats,,Approved
DB11574,D019698,treats,,Approved
DB11575,D019698,treats,,Approved
DB11608,D002836,treats,,Approved
DB00004,D016410,treats,,Approved
DB00395,D001416,treats,,Approved
DB00395,D009128,treats,,Approved
DB04932,D006504,treats,,Approved
DB00025,D006467,treats,,Approved
DB01279,D009087,treats,,Approved
DB06372,D056587,treats,,Approved
DB06761,D012127,treats,,Approved
DB05018,D000795,treats,,Approved
DB00262,D009101,treats,,Approved
DB00262,D006689,treats,,Approved
DB09568,D015228,treats,,Approved
DB00003,D003550,treats,,Approved
DB09551,D003550,treats,,Approved
